User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR01850,SES01850,Add to Cart,2025-11-22 11:37-28,Mobile,East,Google Ads,Home,0.0,Yes
USR01851,SES01851,Browse,2025-11-11 10:58-18,Tablet,South,Google Ads,Beauty,0.0,Yes
USR01852,SES01852,Browse,2025-11-11 21:12-57,Mobile,South,Email,Fashion,0.0,Yes
USR01852,SES01852,Add to Cart,2025-11-11 21:16-57,Desktop,East,Organic,Home,0.0,Yes
USR01853,SES01853,Browse,2025-11-21 18:58-14,Desktop,East,Organic,Beauty,0.0,Yes
USR01854,SES01854,Browse,2025-10-29 18:26-15,Mobile,West,Google Ads,Beauty,0.0,Yes
USR01854,SES01854,Add to Cart,2025-10-29 18:31-15,Tablet,North,Google Ads,Beauty,0.0,Yes
USR01854,SES01854,Checkout,2025-10-29 18:34-15,Desktop,South,Google Ads,Fashion,0.0,Yes
USR01855,SES01855,Browse,2025-11-05 16:39-07,Tablet,South,Email,Fashion,0.0,Yes
USR01855,SES01855,Add to Cart,2025-11-05 16:42-07,Mobile,South,Email,Electronics,0.0,Yes
USR01855,SES01855,Checkout,2025-11-05 16:46-07,Desktop,North,Organic,Sports,0.0,Yes
USR01856,SES01856,Browse,2025-11-16 15:43-11,Mobile,South,Email,Home,0.0,Yes
USR01856,SES01856,Add to Cart,2025-11-16 15:48-11,Mobile,West,Google Ads,Home,0.0,Yes
USR01857,SES01857,Browse,2025-10-28 09:52-03,Mobile,East,Social Media,Fashion,0.0,Yes
USR01857,SES01857,Add to Cart,2025-10-28 09:56-03,Mobile,South,Email,Electronics,0.0,Yes
USR01857,SES01857,Checkout,2025-10-28 10:01-03,Desktop,North,Social Media,Fashion,0.0,Yes
USR01857,SES01857,Purchase,2025-10-28 10:04-03,Desktop,North,Social Media,Home,1318.84,No
USR01858,SES01858,Browse,2025-10-27 16:49-28,Desktop,North,Social Media,Home,0.0,Yes
USR01858,SES01858,Add to Cart,2025-10-27 16:53-28,Mobile,North,Social Media,Beauty,0.0,Yes
USR01858,SES01858,Checkout,2025-10-27 16:58-28,Desktop,South,Email,Electronics,0.0,Yes
USR01858,SES01858,Purchase,2025-10-27 17:03-28,Mobile,East,Google Ads,Electronics,480.67,No
USR01859,SES01859,Browse,2025-11-20 19:31-57,Desktop,East,Email,Sports,0.0,Yes
USR01860,SES01860,Browse,2025-11-13 02:24-05,Tablet,East,Google Ads,Electronics,0.0,Yes
USR01860,SES01860,Add to Cart,2025-11-13 02:26-05,Mobile,South,Google Ads,Fashion,0.0,Yes
USR01861,SES01861,Browse,2025-11-13 06:55-21,Desktop,West,Organic,Beauty,0.0,Yes
USR01861,SES01861,Add to Cart,2025-11-13 06:59-21,Desktop,West,Google Ads,Electronics,0.0,Yes
USR01861,SES01861,Checkout,2025-11-13 07:04-21,Mobile,South,Organic,Fashion,0.0,Yes
USR01862,SES01862,Browse,2025-11-13 01:09-00,Desktop,South,Email,Sports,0.0,Yes
USR01863,SES01863,Browse,2025-11-17 15:41-15,Mobile,South,Email,Sports,0.0,Yes
USR01863,SES01863,Add to Cart,2025-11-17 15:44-15,Desktop,North,Social Media,Fashion,0.0,Yes
USR01864,SES01864,Browse,2025-11-07 01:23-44,Tablet,North,Social Media,Beauty,0.0,Yes
USR01864,SES01864,Add to Cart,2025-11-07 01:26-44,Desktop,East,Organic,Beauty,0.0,Yes
USR01865,SES01865,Browse,2025-10-30 23:44-44,Mobile,East,Email,Home,0.0,Yes
USR01866,SES01866,Browse,2025-11-08 22:04-34,Mobile,South,Email,Beauty,0.0,Yes
USR01866,SES01866,Add to Cart,2025-11-08 22:08-34,Desktop,West,Google Ads,Beauty,0.0,Yes
USR01867,SES01867,Browse,2025-11-01 23:27-53,Desktop,South,Google Ads,Fashion,0.0,Yes
USR01868,SES01868,Browse,2025-10-26 01:47-42,Desktop,South,Social Media,Electronics,0.0,Yes
USR01869,SES01869,Browse,2025-11-13 10:04-28,Desktop,West,Social Media,Beauty,0.0,Yes
USR01869,SES01869,Add to Cart,2025-11-13 10:08-28,Tablet,East,Email,Sports,0.0,Yes
USR01869,SES01869,Checkout,2025-11-13 10:10-28,Desktop,South,Organic,Electronics,0.0,Yes
USR01870,SES01870,Browse,2025-10-27 02:56-34,Tablet,West,Organic,Beauty,0.0,Yes
USR01870,SES01870,Add to Cart,2025-10-27 02:58-34,Desktop,East,Organic,Fashion,0.0,Yes
USR01871,SES01871,Browse,2025-10-30 04:01-18,Desktop,South,Email,Sports,0.0,Yes
USR01872,SES01872,Browse,2025-11-08 10:15-56,Desktop,South,Organic,Home,0.0,Yes
USR01872,SES01872,Add to Cart,2025-11-08 10:19-56,Tablet,North,Email,Beauty,0.0,Yes
USR01872,SES01872,Checkout,2025-11-08 10:24-56,Tablet,North,Organic,Electronics,0.0,Yes
USR01873,SES01873,Browse,2025-11-13 10:49-07,Desktop,North,Email,Fashion,0.0,Yes
USR01873,SES01873,Add to Cart,2025-11-13 10:52-07,Tablet,North,Google Ads,Beauty,0.0,Yes
USR01873,SES01873,Checkout,2025-11-13 10:54-07,Mobile,West,Email,Electronics,0.0,Yes
USR01873,SES01873,Purchase,2025-11-13 10:57-07,Mobile,North,Google Ads,Beauty,1353.25,No
USR01874,SES01874,Browse,2025-11-06 19:51-57,Tablet,East,Organic,Fashion,0.0,Yes
USR01874,SES01874,Add to Cart,2025-11-06 19:54-57,Mobile,South,Organic,Home,0.0,Yes
USR01874,SES01874,Checkout,2025-11-06 19:56-57,Tablet,West,Email,Fashion,0.0,Yes
USR01874,SES01874,Purchase,2025-11-06 20:01-57,Tablet,East,Google Ads,Sports,1817.3,No
USR01875,SES01875,Browse,2025-11-08 07:13-38,Mobile,South,Organic,Beauty,0.0,Yes
USR01876,SES01876,Browse,2025-11-06 10:47-31,Desktop,East,Organic,Electronics,0.0,Yes
USR01876,SES01876,Add to Cart,2025-11-06 10:51-31,Desktop,East,Social Media,Home,0.0,Yes
USR01877,SES01877,Browse,2025-11-02 22:06-49,Mobile,East,Google Ads,Electronics,0.0,Yes
USR01877,SES01877,Add to Cart,2025-11-02 22:09-49,Mobile,East,Email,Beauty,0.0,Yes
USR01878,SES01878,Browse,2025-11-02 11:03-39,Desktop,East,Email,Fashion,0.0,Yes
USR01878,SES01878,Add to Cart,2025-11-02 11:06-39,Desktop,West,Organic,Sports,0.0,Yes
USR01879,SES01879,Browse,2025-10-30 07:09-24,Mobile,West,Email,Fashion,0.0,Yes
USR01880,SES01880,Browse,2025-11-09 09:27-52,Desktop,South,Organic,Electronics,0.0,Yes
USR01880,SES01880,Add to Cart,2025-11-09 09:30-52,Tablet,North,Google Ads,Electronics,0.0,Yes
USR01881,SES01881,Browse,2025-11-11 12:35-44,Tablet,West,Organic,Electronics,0.0,Yes
USR01881,SES01881,Add to Cart,2025-11-11 12:38-44,Desktop,East,Social Media,Fashion,0.0,Yes
USR01881,SES01881,Checkout,2025-11-11 12:42-44,Mobile,South,Google Ads,Home,0.0,Yes
USR01881,SES01881,Purchase,2025-11-11 12:45-44,Mobile,North,Organic,Fashion,431.97,No
USR01882,SES01882,Browse,2025-11-08 05:43-27,Tablet,East,Google Ads,Sports,0.0,Yes
USR01882,SES01882,Add to Cart,2025-11-08 05:48-27,Desktop,East,Email,Electronics,0.0,Yes
USR01883,SES01883,Browse,2025-11-06 13:39-29,Desktop,North,Social Media,Beauty,0.0,Yes
USR01884,SES01884,Browse,2025-11-17 01:11-39,Tablet,South,Google Ads,Sports,0.0,Yes
USR01885,SES01885,Browse,2025-11-17 15:05-57,Mobile,West,Organic,Electronics,0.0,Yes
USR01885,SES01885,Add to Cart,2025-11-17 15:09-57,Mobile,East,Organic,Sports,0.0,Yes
USR01885,SES01885,Checkout,2025-11-17 15:13-57,Tablet,North,Organic,Sports,0.0,Yes
USR01886,SES01886,Browse,2025-10-29 20:52-17,Mobile,West,Email,Electronics,0.0,Yes
USR01886,SES01886,Add to Cart,2025-10-29 20:55-17,Desktop,West,Organic,Beauty,0.0,Yes
USR01887,SES01887,Browse,2025-10-31 03:51-04,Desktop,North,Email,Fashion,0.0,Yes
USR01887,SES01887,Add to Cart,2025-10-31 03:56-04,Desktop,East,Email,Fashion,0.0,Yes
USR01888,SES01888,Browse,2025-10-31 07:27-31,Tablet,West,Email,Electronics,0.0,Yes
USR01888,SES01888,Add to Cart,2025-10-31 07:31-31,Desktop,East,Social Media,Fashion,0.0,Yes
USR01888,SES01888,Checkout,2025-10-31 07:33-31,Desktop,North,Organic,Home,0.0,Yes
USR01889,SES01889,Browse,2025-10-25 11:45-56,Mobile,North,Email,Sports,0.0,Yes
USR01890,SES01890,Browse,2025-11-09 02:28-41,Desktop,West,Organic,Home,0.0,Yes
USR01891,SES01891,Browse,2025-10-26 20:58-47,Desktop,West,Social Media,Electronics,0.0,Yes
USR01891,SES01891,Add to Cart,2025-10-26 21:00-47,Mobile,East,Email,Fashion,0.0,Yes
USR01892,SES01892,Browse,2025-11-13 04:06-09,Tablet,South,Email,Home,0.0,Yes
USR01892,SES01892,Add to Cart,2025-11-13 04:09-09,Mobile,East,Organic,Home,0.0,Yes
USR01892,SES01892,Checkout,2025-11-13 04:12-09,Desktop,South,Social Media,Electronics,0.0,Yes
USR01893,SES01893,Browse,2025-11-16 00:09-11,Desktop,West,Organic,Beauty,0.0,Yes
USR01893,SES01893,Add to Cart,2025-11-16 00:12-11,Desktop,West,Email,Fashion,0.0,Yes
USR01894,SES01894,Browse,2025-11-18 15:24-24,Tablet,West,Social Media,Electronics,0.0,Yes
USR01894,SES01894,Add to Cart,2025-11-18 15:27-24,Desktop,West,Organic,Home,0.0,Yes
USR01895,SES01895,Browse,2025-11-10 10:22-46,Mobile,South,Social Media,Beauty,0.0,Yes
USR01895,SES01895,Add to Cart,2025-11-10 10:24-46,Tablet,West,Social Media,Home,0.0,Yes
USR01896,SES01896,Browse,2025-11-04 23:43-26,Mobile,North,Email,Sports,0.0,Yes
USR01896,SES01896,Add to Cart,2025-11-04 23:45-26,Tablet,East,Email,Home,0.0,Yes
USR01897,SES01897,Browse,2025-11-18 20:41-59,Desktop,North,Organic,Fashion,0.0,Yes
USR01898,SES01898,Browse,2025-11-18 01:57-13,Tablet,East,Organic,Sports,0.0,Yes
USR01898,SES01898,Add to Cart,2025-11-18 01:59-13,Mobile,East,Organic,Beauty,0.0,Yes
USR01899,SES01899,Browse,2025-11-09 10:39-29,Tablet,West,Social Media,Fashion,0.0,Yes
USR01899,SES01899,Add to Cart,2025-11-09 10:44-29,Tablet,South,Organic,Sports,0.0,Yes
USR01900,SES01900,Browse,2025-11-17 16:30-55,Desktop,South,Social Media,Fashion,0.0,Yes
USR01900,SES01900,Add to Cart,2025-11-17 16:34-55,Mobile,North,Email,Sports,0.0,Yes
USR01901,SES01901,Browse,2025-11-15 06:26-01,Mobile,North,Email,Beauty,0.0,Yes
USR01901,SES01901,Add to Cart,2025-11-15 06:31-01,Desktop,West,Google Ads,Electronics,0.0,Yes
USR01902,SES01902,Browse,2025-10-29 07:09-19,Tablet,East,Email,Electronics,0.0,Yes
USR01903,SES01903,Browse,2025-11-10 19:29-19,Tablet,North,Google Ads,Sports,0.0,Yes
USR01903,SES01903,Add to Cart,2025-11-10 19:34-19,Mobile,West,Google Ads,Electronics,0.0,Yes
USR01904,SES01904,Browse,2025-10-28 12:50-45,Tablet,North,Google Ads,Beauty,0.0,Yes
USR01904,SES01904,Add to Cart,2025-10-28 12:55-45,Desktop,North,Social Media,Fashion,0.0,Yes
USR01904,SES01904,Checkout,2025-10-28 12:59-45,Desktop,North,Organic,Beauty,0.0,Yes
USR01905,SES01905,Browse,2025-11-21 19:57-58,Desktop,North,Google Ads,Beauty,0.0,Yes
USR01905,SES01905,Add to Cart,2025-11-21 20:01-58,Mobile,West,Email,Electronics,0.0,Yes
USR01905,SES01905,Checkout,2025-11-21 20:06-58,Tablet,South,Google Ads,Sports,0.0,Yes
USR01906,SES01906,Browse,2025-11-21 20:47-39,Tablet,East,Organic,Fashion,0.0,Yes
USR01907,SES01907,Browse,2025-11-06 11:36-23,Desktop,West,Organic,Sports,0.0,Yes
USR01907,SES01907,Add to Cart,2025-11-06 11:41-23,Desktop,South,Social Media,Home,0.0,Yes
USR01907,SES01907,Checkout,2025-11-06 11:43-23,Tablet,East,Organic,Home,0.0,Yes
USR01908,SES01908,Browse,2025-11-02 07:34-58,Tablet,South,Google Ads,Beauty,0.0,Yes
USR01908,SES01908,Add to Cart,2025-11-02 07:39-58,Desktop,East,Organic,Electronics,0.0,Yes
USR01909,SES01909,Browse,2025-11-16 18:15-04,Desktop,East,Organic,Sports,0.0,Yes
USR01910,SES01910,Browse,2025-10-30 23:11-44,Desktop,West,Email,Beauty,0.0,Yes
USR01911,SES01911,Browse,2025-11-10 19:11-01,Mobile,North,Email,Beauty,0.0,Yes
USR01912,SES01912,Browse,2025-10-27 18:29-07,Tablet,South,Organic,Home,0.0,Yes
USR01913,SES01913,Browse,2025-11-23 15:02-47,Mobile,West,Email,Electronics,0.0,Yes
USR01913,SES01913,Add to Cart,2025-11-23 15:07-47,Mobile,South,Organic,Sports,0.0,Yes
USR01914,SES01914,Browse,2025-11-10 18:16-38,Mobile,North,Organic,Electronics,0.0,Yes
USR01915,SES01915,Browse,2025-11-05 04:06-14,Desktop,North,Social Media,Fashion,0.0,Yes
USR01915,SES01915,Add to Cart,2025-11-05 04:10-14,Tablet,East,Organic,Beauty,0.0,Yes
USR01916,SES01916,Browse,2025-10-27 12:44-56,Desktop,South,Organic,Electronics,0.0,Yes
USR01917,SES01917,Browse,2025-11-17 11:03-44,Desktop,West,Email,Fashion,0.0,Yes
USR01917,SES01917,Add to Cart,2025-11-17 11:07-44,Tablet,South,Google Ads,Electronics,0.0,Yes
USR01917,SES01917,Checkout,2025-11-17 11:09-44,Tablet,East,Google Ads,Fashion,0.0,Yes
USR01918,SES01918,Browse,2025-10-31 18:19-58,Mobile,East,Email,Fashion,0.0,Yes
USR01919,SES01919,Browse,2025-10-31 21:47-47,Desktop,West,Social Media,Electronics,0.0,Yes
USR01919,SES01919,Add to Cart,2025-10-31 21:51-47,Tablet,South,Organic,Sports,0.0,Yes
USR01920,SES01920,Browse,2025-11-13 11:54-46,Tablet,South,Organic,Fashion,0.0,Yes
USR01920,SES01920,Add to Cart,2025-11-13 11:59-46,Desktop,East,Social Media,Beauty,0.0,Yes
USR01921,SES01921,Browse,2025-10-29 09:32-01,Tablet,East,Google Ads,Beauty,0.0,Yes
USR01921,SES01921,Add to Cart,2025-10-29 09:34-01,Desktop,North,Google Ads,Home,0.0,Yes
USR01921,SES01921,Checkout,2025-10-29 09:39-01,Desktop,East,Email,Electronics,0.0,Yes
USR01922,SES01922,Browse,2025-11-22 22:41-08,Tablet,West,Organic,Sports,0.0,Yes
USR01922,SES01922,Add to Cart,2025-11-22 22:43-08,Desktop,West,Google Ads,Fashion,0.0,Yes
USR01922,SES01922,Checkout,2025-11-22 22:48-08,Mobile,South,Organic,Sports,0.0,Yes
USR01923,SES01923,Browse,2025-11-18 02:45-08,Desktop,East,Organic,Fashion,0.0,Yes
USR01923,SES01923,Add to Cart,2025-11-18 02:48-08,Mobile,East,Google Ads,Electronics,0.0,Yes
USR01924,SES01924,Browse,2025-11-11 06:22-52,Tablet,South,Social Media,Beauty,0.0,Yes
USR01924,SES01924,Add to Cart,2025-11-11 06:27-52,Mobile,South,Organic,Electronics,0.0,Yes
USR01924,SES01924,Checkout,2025-11-11 06:32-52,Mobile,East,Google Ads,Beauty,0.0,Yes
USR01924,SES01924,Purchase,2025-11-11 06:35-52,Mobile,East,Google Ads,Fashion,376.79,No
USR01925,SES01925,Browse,2025-11-18 19:11-56,Mobile,West,Email,Beauty,0.0,Yes
USR01926,SES01926,Browse,2025-11-19 02:59-45,Mobile,East,Social Media,Fashion,0.0,Yes
USR01927,SES01927,Browse,2025-11-04 05:29-00,Mobile,West,Social Media,Home,0.0,Yes
USR01927,SES01927,Add to Cart,2025-11-04 05:34-00,Desktop,North,Google Ads,Beauty,0.0,Yes
USR01928,SES01928,Browse,2025-10-28 01:37-31,Desktop,West,Organic,Electronics,0.0,Yes
USR01928,SES01928,Add to Cart,2025-10-28 01:39-31,Tablet,South,Social Media,Sports,0.0,Yes
USR01928,SES01928,Checkout,2025-10-28 01:42-31,Mobile,North,Social Media,Home,0.0,Yes
USR01929,SES01929,Browse,2025-11-05 14:50-41,Tablet,East,Organic,Electronics,0.0,Yes
USR01929,SES01929,Add to Cart,2025-11-05 14:52-41,Desktop,West,Google Ads,Beauty,0.0,Yes
USR01929,SES01929,Checkout,2025-11-05 14:56-41,Tablet,North,Email,Home,0.0,Yes
USR01930,SES01930,Browse,2025-10-26 01:05-26,Tablet,North,Social Media,Electronics,0.0,Yes
USR01930,SES01930,Add to Cart,2025-10-26 01:09-26,Tablet,South,Email,Home,0.0,Yes
USR01931,SES01931,Browse,2025-10-30 21:05-55,Mobile,West,Email,Beauty,0.0,Yes
USR01931,SES01931,Add to Cart,2025-10-30 21:10-55,Mobile,North,Organic,Sports,0.0,Yes
USR01932,SES01932,Browse,2025-11-02 00:10-56,Tablet,North,Google Ads,Sports,0.0,Yes
USR01932,SES01932,Add to Cart,2025-11-02 00:12-56,Mobile,West,Email,Electronics,0.0,Yes
USR01932,SES01932,Checkout,2025-11-02 00:15-56,Desktop,South,Email,Home,0.0,Yes
USR01933,SES01933,Browse,2025-11-20 00:20-26,Tablet,East,Organic,Sports,0.0,Yes
USR01933,SES01933,Add to Cart,2025-11-20 00:24-26,Desktop,North,Email,Beauty,0.0,Yes
USR01934,SES01934,Browse,2025-11-06 18:42-34,Mobile,North,Organic,Electronics,0.0,Yes
USR01934,SES01934,Add to Cart,2025-11-06 18:46-34,Mobile,West,Organic,Sports,0.0,Yes
USR01935,SES01935,Browse,2025-11-11 04:44-18,Desktop,North,Social Media,Sports,0.0,Yes
USR01936,SES01936,Browse,2025-11-02 15:17-51,Desktop,North,Organic,Home,0.0,Yes
USR01937,SES01937,Browse,2025-11-15 05:50-04,Desktop,East,Google Ads,Beauty,0.0,Yes
USR01937,SES01937,Add to Cart,2025-11-15 05:55-04,Mobile,East,Organic,Beauty,0.0,Yes
USR01938,SES01938,Browse,2025-11-12 16:05-41,Desktop,South,Email,Home,0.0,Yes
USR01938,SES01938,Add to Cart,2025-11-12 16:10-41,Tablet,North,Email,Beauty,0.0,Yes
USR01939,SES01939,Browse,2025-10-31 07:26-09,Mobile,West,Google Ads,Home,0.0,Yes
USR01939,SES01939,Add to Cart,2025-10-31 07:31-09,Tablet,West,Google Ads,Fashion,0.0,Yes
USR01939,SES01939,Checkout,2025-10-31 07:36-09,Tablet,South,Social Media,Fashion,0.0,Yes
USR01940,SES01940,Browse,2025-10-26 02:36-10,Desktop,West,Social Media,Home,0.0,Yes
USR01940,SES01940,Add to Cart,2025-10-26 02:39-10,Desktop,East,Google Ads,Beauty,0.0,Yes
USR01941,SES01941,Browse,2025-11-20 09:59-12,Tablet,West,Email,Home,0.0,Yes
USR01942,SES01942,Browse,2025-11-13 03:38-54,Tablet,East,Social Media,Fashion,0.0,Yes
USR01942,SES01942,Add to Cart,2025-11-13 03:40-54,Tablet,East,Google Ads,Electronics,0.0,Yes
USR01943,SES01943,Browse,2025-11-09 09:23-49,Tablet,East,Social Media,Beauty,0.0,Yes
USR01944,SES01944,Browse,2025-11-21 08:42-28,Mobile,East,Google Ads,Beauty,0.0,Yes
USR01944,SES01944,Add to Cart,2025-11-21 08:47-28,Desktop,North,Social Media,Sports,0.0,Yes
USR01945,SES01945,Browse,2025-11-01 18:16-10,Desktop,West,Social Media,Sports,0.0,Yes
USR01945,SES01945,Add to Cart,2025-11-01 18:21-10,Mobile,East,Google Ads,Fashion,0.0,Yes
USR01945,SES01945,Checkout,2025-11-01 18:26-10,Mobile,West,Google Ads,Home,0.0,Yes
USR01946,SES01946,Browse,2025-11-05 16:20-57,Tablet,South,Email,Home,0.0,Yes
USR01946,SES01946,Add to Cart,2025-11-05 16:25-57,Mobile,South,Google Ads,Sports,0.0,Yes
USR01946,SES01946,Checkout,2025-11-05 16:30-57,Tablet,North,Social Media,Beauty,0.0,Yes
USR01946,SES01946,Purchase,2025-11-05 16:34-57,Mobile,East,Social Media,Fashion,293.45,No
USR01947,SES01947,Browse,2025-11-11 10:48-48,Desktop,West,Google Ads,Home,0.0,Yes
USR01948,SES01948,Browse,2025-11-22 12:16-11,Mobile,North,Email,Electronics,0.0,Yes
USR01948,SES01948,Add to Cart,2025-11-22 12:19-11,Mobile,West,Google Ads,Home,0.0,Yes
USR01949,SES01949,Browse,2025-11-18 10:44-56,Mobile,East,Organic,Home,0.0,Yes
USR01950,SES01950,Browse,2025-11-22 20:52-48,Desktop,South,Organic,Fashion,0.0,Yes
USR01951,SES01951,Browse,2025-11-20 02:46-08,Desktop,South,Social Media,Electronics,0.0,Yes
USR01951,SES01951,Add to Cart,2025-11-20 02:48-08,Tablet,North,Email,Beauty,0.0,Yes
USR01951,SES01951,Checkout,2025-11-20 02:50-08,Desktop,North,Email,Sports,0.0,Yes
USR01952,SES01952,Browse,2025-11-05 05:27-52,Mobile,South,Email,Fashion,0.0,Yes
USR01952,SES01952,Add to Cart,2025-11-05 05:29-52,Desktop,North,Social Media,Beauty,0.0,Yes
USR01953,SES01953,Browse,2025-10-29 08:13-54,Mobile,West,Social Media,Home,0.0,Yes
USR01953,SES01953,Add to Cart,2025-10-29 08:15-54,Desktop,South,Google Ads,Fashion,0.0,Yes
USR01954,SES01954,Browse,2025-11-05 03:11-42,Tablet,South,Email,Fashion,0.0,Yes
USR01954,SES01954,Add to Cart,2025-11-05 03:14-42,Mobile,North,Organic,Beauty,0.0,Yes
USR01955,SES01955,Browse,2025-11-02 05:08-07,Tablet,West,Google Ads,Fashion,0.0,Yes
USR01956,SES01956,Browse,2025-11-18 02:34-27,Tablet,West,Organic,Fashion,0.0,Yes
USR01956,SES01956,Add to Cart,2025-11-18 02:38-27,Mobile,West,Organic,Fashion,0.0,Yes
USR01956,SES01956,Checkout,2025-11-18 02:43-27,Tablet,South,Social Media,Fashion,0.0,Yes
USR01957,SES01957,Browse,2025-11-12 03:02-34,Mobile,West,Organic,Home,0.0,Yes
USR01957,SES01957,Add to Cart,2025-11-12 03:06-34,Desktop,East,Email,Fashion,0.0,Yes
USR01957,SES01957,Checkout,2025-11-12 03:11-34,Tablet,East,Social Media,Home,0.0,Yes
USR01958,SES01958,Browse,2025-11-05 11:48-47,Desktop,South,Social Media,Fashion,0.0,Yes
USR01959,SES01959,Browse,2025-11-05 08:45-43,Tablet,South,Social Media,Beauty,0.0,Yes
USR01959,SES01959,Add to Cart,2025-11-05 08:48-43,Desktop,West,Email,Home,0.0,Yes
USR01959,SES01959,Checkout,2025-11-05 08:52-43,Desktop,South,Social Media,Sports,0.0,Yes
USR01960,SES01960,Browse,2025-11-04 10:24-50,Tablet,West,Social Media,Home,0.0,Yes
USR01960,SES01960,Add to Cart,2025-11-04 10:29-50,Mobile,West,Social Media,Electronics,0.0,Yes
USR01960,SES01960,Checkout,2025-11-04 10:34-50,Desktop,East,Email,Sports,0.0,Yes
USR01960,SES01960,Purchase,2025-11-04 10:36-50,Mobile,South,Organic,Sports,1764.34,No
USR01961,SES01961,Browse,2025-11-04 11:03-50,Mobile,West,Organic,Electronics,0.0,Yes
USR01962,SES01962,Browse,2025-11-21 21:32-31,Tablet,East,Google Ads,Sports,0.0,Yes
USR01962,SES01962,Add to Cart,2025-11-21 21:35-31,Desktop,East,Social Media,Electronics,0.0,Yes
USR01962,SES01962,Checkout,2025-11-21 21:38-31,Mobile,South,Social Media,Electronics,0.0,Yes
USR01963,SES01963,Browse,2025-11-21 22:25-58,Desktop,East,Google Ads,Electronics,0.0,Yes
USR01963,SES01963,Add to Cart,2025-11-21 22:30-58,Desktop,South,Organic,Beauty,0.0,Yes
USR01964,SES01964,Browse,2025-11-05 00:35-24,Tablet,North,Email,Beauty,0.0,Yes
USR01965,SES01965,Browse,2025-10-29 23:03-54,Mobile,North,Organic,Fashion,0.0,Yes
USR01966,SES01966,Browse,2025-11-16 11:42-26,Tablet,East,Organic,Electronics,0.0,Yes
USR01967,SES01967,Browse,2025-11-01 16:44-57,Tablet,South,Google Ads,Fashion,0.0,Yes
USR01967,SES01967,Add to Cart,2025-11-01 16:46-57,Tablet,North,Email,Beauty,0.0,Yes
USR01968,SES01968,Browse,2025-11-23 21:46-04,Mobile,East,Social Media,Beauty,0.0,Yes
USR01969,SES01969,Browse,2025-11-12 05:38-16,Tablet,South,Email,Sports,0.0,Yes
USR01969,SES01969,Add to Cart,2025-11-12 05:43-16,Desktop,South,Google Ads,Electronics,0.0,Yes
USR01969,SES01969,Checkout,2025-11-12 05:48-16,Mobile,North,Google Ads,Electronics,0.0,Yes
USR01969,SES01969,Purchase,2025-11-12 05:51-16,Desktop,North,Email,Electronics,666.92,No
USR01970,SES01970,Browse,2025-11-03 01:35-55,Tablet,East,Google Ads,Home,0.0,Yes
USR01970,SES01970,Add to Cart,2025-11-03 01:39-55,Tablet,West,Organic,Fashion,0.0,Yes
USR01970,SES01970,Checkout,2025-11-03 01:42-55,Mobile,South,Social Media,Home,0.0,Yes
USR01971,SES01971,Browse,2025-11-07 07:19-43,Desktop,West,Organic,Home,0.0,Yes
USR01971,SES01971,Add to Cart,2025-11-07 07:24-43,Desktop,West,Google Ads,Sports,0.0,Yes
USR01971,SES01971,Checkout,2025-11-07 07:27-43,Mobile,North,Google Ads,Fashion,0.0,Yes
USR01971,SES01971,Purchase,2025-11-07 07:32-43,Tablet,East,Organic,Home,247.52,No
USR01972,SES01972,Browse,2025-11-12 22:55-39,Tablet,South,Google Ads,Beauty,0.0,Yes
USR01973,SES01973,Browse,2025-11-07 01:28-32,Mobile,North,Google Ads,Sports,0.0,Yes
USR01973,SES01973,Add to Cart,2025-11-07 01:31-32,Desktop,East,Google Ads,Beauty,0.0,Yes
USR01973,SES01973,Checkout,2025-11-07 01:33-32,Tablet,North,Organic,Home,0.0,Yes
USR01974,SES01974,Browse,2025-11-18 09:15-04,Desktop,East,Google Ads,Sports,0.0,Yes
USR01975,SES01975,Browse,2025-11-20 04:19-01,Tablet,East,Google Ads,Sports,0.0,Yes
USR01976,SES01976,Browse,2025-10-31 09:07-44,Desktop,South,Organic,Beauty,0.0,Yes
USR01976,SES01976,Add to Cart,2025-10-31 09:11-44,Mobile,East,Email,Beauty,0.0,Yes
USR01977,SES01977,Browse,2025-11-21 05:16-29,Mobile,North,Google Ads,Fashion,0.0,Yes
USR01977,SES01977,Add to Cart,2025-11-21 05:20-29,Tablet,East,Google Ads,Fashion,0.0,Yes
USR01978,SES01978,Browse,2025-11-18 17:33-13,Desktop,South,Email,Beauty,0.0,Yes
USR01979,SES01979,Browse,2025-11-09 10:53-33,Tablet,East,Social Media,Sports,0.0,Yes
USR01980,SES01980,Browse,2025-10-25 11:00-38,Mobile,West,Organic,Fashion,0.0,Yes
USR01981,SES01981,Browse,2025-10-25 15:33-01,Desktop,North,Google Ads,Beauty,0.0,Yes
USR01981,SES01981,Add to Cart,2025-10-25 15:38-01,Mobile,East,Google Ads,Electronics,0.0,Yes
USR01982,SES01982,Browse,2025-11-08 14:11-20,Mobile,South,Social Media,Fashion,0.0,Yes
USR01982,SES01982,Add to Cart,2025-11-08 14:15-20,Tablet,North,Email,Home,0.0,Yes
USR01983,SES01983,Browse,2025-11-14 22:21-01,Mobile,South,Organic,Electronics,0.0,Yes
USR01983,SES01983,Add to Cart,2025-11-14 22:23-01,Mobile,West,Email,Beauty,0.0,Yes
USR01984,SES01984,Browse,2025-11-03 00:35-13,Tablet,East,Social Media,Beauty,0.0,Yes
